0.1215,0.5597,0.9979,1.4361,1.8744
0.2342,0.6724,1.1106,1.5488,1.9871
0.196,0.6342,1.0724,1.5106,1.9489
0.0245,0.4627,0.9009,1.3391,1.7773
0.0529,0.4911,0.9293,1.3675,1.8058
0.0165,0.4547,0.8929,1.3311,1.7694
0.3287,0.7669,1.2051,1.6434
0.0313,0.4695,0.9077,1.3459,1.7842
0.1513,0.5895,1.0277,1.466,1.9042
0.3077,0.7459,1.1841,1.6224
0.2677,0.7059,1.1441,1.5824
0.3242,0.7624,1.2006,1.6389
0.2948,0.733,1.1712,1.6094
0.0067,0.445,0.8832,1.3214,1.7597
0.3537,0.7919,1.2301,1.6683
0.039,0.4772,0.9154,1.3536,1.7919
0.3447,0.7829,1.2211,1.6594
0.0087,0.447,0.8852,1.3235,1.7618
0.2349,0.6731,1.1113,1.5495,1.9878
0.1325,0.5707,1.0089,1.4472,1.8854
0.1169,0.5551,0.9933,1.4315,1.8697
0.1324,0.5706,1.0088,1.4471,1.8853
0.1218,0.56,0.9982,1.4364,1.8747,1.8747
0.3011,0.7393,1.1775,1.6157
0.09,0.5283,0.9665,1.4047,1.8429,1.8429
0.2551,0.6933,1.1315,1.5697
0.0186,0.4569,0.8951,1.3333,1.7716
0.0996,0.5378,0.976,1.4142,1.8525
0.2613,0.6995,1.1377,1.576
0.3262,0.7644,1.2026,1.6409
0.1833,0.6215,1.0597,1.498,1.9362
0.1006,0.5388,0.977,1.4152,1.8534
0.3334,0.7716,1.2098,1.648
0.2787,0.7169,1.1551,1.5933
0.0465,0.4847,0.9229,1.3611,1.7993
0.3611,0.7993,1.2375,1.6757
0.2862,0.7244,1.1626,1.6009
0.1045,0.5427,0.9809,1.4191,1.8573
0.1584,0.5966,1.0348,1.473,1.9113
0.1013,0.5395,0.9777,1.4159,1.8542
0.3175,0.7557,1.1939,1.6321
0.1933,0.6315,1.0697,1.508,1.9462
0.2241,0.6623,1.1005,1.5387,1.977
0.2079,0.6461,1.0843,1.5225,1.9607
0.228,0.6662,1.1044,1.5426,1.9808
0.2559,0.6941,1.1323,1.5706
0.1258,0.564,1.0022,1.4404,1.8787
0.0779,0.5161,0.9543,1.3925,1.8308
0.3658,0.804,1.2422,1.6804
0.3432,0.7814,1.2196,1.6578
0.2472,0.6854,1.1236,1.5619
0.0232,0.4614,0.8996,1.3378,1.7761
0.0194,0.4576,0.8958,1.334,1.7723
0.1153,0.5535,0.9917,1.4299,1.8682
0.1211,0.5593,0.9975,1.4357,1.8739
0.0269,0.4651,0.9033,1.3415,1.7798
0.301,0.7392,1.1774,1.6156
0.1477,0.5859,1.0241,1.4623,1.9006
0.2742,0.7124,1.1506,1.5889
0.1071,0.5453,0.9835,1.4217,1.8599
0.2396,0.6778,1.116,1.5543,1.9925
0.0913,0.5295,0.9677,1.4059,1.8442
0.2712,0.7094,1.1476,1.5858
0.2265,0.6647,1.1029,1.5411,1.9794
0.1993,0.6375,1.0757,1.514,1.9522
0.3661,0.8043,1.2425,1.6808
0.2579,0.6961,1.1343,1.5726
0.3383,0.7765,1.2147,1.653
0.2554,0.6936,1.1318,1.5701
0.2381,0.6763,1.1145,1.5527,1.9909
0.1957,0.6339,1.0721,1.5104,1.9486
0.1764,0.6146,1.0528,1.491,1.9293
0.233,0.6712,1.1094,1.5477,1.986
0.2844,0.7226,1.1608,1.599
0.0827,0.5209,0.9591,1.3973,1.8355
0.1181,0.5563,0.9945,1.4327,1.871
0.3397,0.7779,1.2161,1.6543
0.141,0.5792,1.0174,1.4557,1.8939
0.2378,0.676,1.1142,1.5525,1.9907
0.322,0.7602,1.1984,1.6367
0.1623,0.6005,1.0387,1.4769,1.9152
0.1564,0.5946,1.0328,1.471,1.9093
0.3051,0.7433,1.1815,1.6197
0.025,0.4632,0.9014,1.3396,1.7779
0.2845,0.7227,1.1609,1.5991
0.2698,0.708,1.1462,1.5845
0.2168,0.655,1.0932,1.5314,1.9697
0.2388,0.677,1.1152,1.5534,1.9917
0.0221,0.4603,0.8985,1.3367,1.7749
0.2415,0.6797,1.1179,1.5562,1.9944
0.2346,0.6728,1.111,1.5492,1.9875
0.2206,0.6588,1.097,1.5352,1.9735
0.2231,0.6613,1.0995,1.5378,1.976
0.2798,0.718,1.1562,1.5945
0.352,0.7902,1.2284,1.6667
440.4,878.6,1316.8,1755.0,878.6,1316.8,1755.0
0.3085,0.7467,1.1849,1.6232
0.3379,0.7761,1.2143,1.6526
0.1395,0.5777,1.0159,1.4541,1.8924
0.1076,0.5458,0.984,1.4222,1.8605
0.0329,0.4711,0.9093,1.3475,1.7858
0.2506,0.6888,1.127,1.5652
0.3068,0.745,1.1832,1.6214
0.1583,0.5965,1.0347,1.4729,1.9112
0.3064,0.7446,1.1828,1.6211
0.247,0.6853,1.1235,1.5617
0.1233,0.5615,0.9997,1.4379,1.8762
0.0235,0.4617,0.8999,1.3381,1.7764
0.2886,0.7268,1.165,1.6032
0.0339,0.4721,0.9103,1.3485,1.7867
0.2402,0.6785,1.1167,1.5549,1.9932
0.2486,0.6868,1.125,1.5632
0.1632,0.6014,1.0396,1.4779,1.9161
0.066,0.5042,0.9424,1.3806,1.8188
0.0141,0.4524,0.8906,1.3288,1.767
0.3107,0.7489,1.1871,1.6253
0.2834,0.7217,1.1599,1.5982
441.7,879.9,1318.1,1756.3,879.9,1318.1,1756.3
0.281,0.7192,1.1574,1.5956
0.089,0.5272,0.9654,1.4036,1.8418
0.3625,0.8008,1.239,1.6773
0.095,0.5332,0.9714,1.4096,1.8478
0.3225,0.7607,1.1989,1.6372
441.4,879.6,1317.8,1756.1,879.6,1317.8,1756.1
0.3212,0.7594,1.1976,1.6358
0.1726,0.6108,1.049,1.4873,1.9255
0.3082,0.7464,1.1846,1.6229
0.3336,0.7718,1.21,1.6482,1.6482
0.2153,0.6535,1.0917,1.53,1.9682,1.9682
0.2479,0.6861,1.1243,1.5626
0.2008,0.639,1.0772,1.5155,1.9537
0.2288,0.667,1.1052,1.5434,1.9817
0.2378,0.676,1.1142,1.5525,1.9907
0.2835,0.7217,1.1599,1.5982
0.3604,0.7986,1.2368,1.6751
0.1596,0.5978,1.036,1.4742,1.9125
0.2189,0.6571,1.0953,1.5336,1.9719
0.3071,0.7453,1.1835,1.6217
0.3016,0.7398,1.178,1.6163
0.2258,0.664,1.1022,1.5405,1.9787
0.0296,0.4678,0.906,1.3442,1.7824
0.2259,0.6641,1.1023,1.5406,1.9788
0.0393,0.4775,0.9157,1.3539,1.7922
0.0948,0.533,0.9712,1.4094,1.8476
0.2817,0.7199,1.1581,1.5964
0.0523,0.4905,0.9287,1.3669,1.8051
0.2601,0.6983,1.1365,1.5748
0.135,0.5732,1.0114,1.4497,1.8879
0.2606,0.6988,1.137,1.5752
0.0742,0.5124,0.9506,1.3888,1.827
0.3,0.7382,1.1764,1.6147,1.6147
0.2477,0.6859,1.1241,1.5624
0.2058,0.644,1.0822,1.5204,1.9586
0.1414,0.5796,1.0178,1.456,1.8942
0.2621,0.7003,1.1385,1.5768
0.158,0.5962,1.0344,1.4726,1.9109
0.0813,0.5195,0.9577,1.3959,1.8342
0.2805,0.7187,1.1569,1.5951
0.3126,0.7508,1.189,1.6273
0.3118,0.75,1.1882,1.6265,1.6265
0.1969,0.6351,1.0733,1.5116,1.9498
0.3442,0.7824,1.2206,1.6589
0.2572,0.6955,1.1337,1.572
0.3177,0.7559,1.1941,1.6324
0.193,0.6312,1.0694,1.5077,1.9459
0.2762,0.7144,1.1526,1.5909
0.0322,0.4704,0.9086,1.3468,1.785
0.2449,0.6831,1.1213,1.5595,1.9978
0.3418,0.78,1.2182,1.6564,1.6564
0.2877,0.7259,1.1641,1.6024
0.3539,0.7921,1.2303,1.6685
0.1562,0.5944,1.0326,1.4708,1.9091
0.3584,0.7966,1.2348,1.6731
0.0759,0.5141,0.9523,1.3905,1.8288
0.2704,0.7086,1.1468,1.585
0.2737,0.7119,1.1501,1.5884
0.3011,0.7393,1.1775,1.6157
0.1571,0.5953,1.0335,1.4718,1.91,
0.0784,0.5166,0.9548,1.393,1.8312
0.2039,0.6421,1.0803,1.5185,1.9568
0.1926,0.6308,1.069,1.5072,1.9455
0.2132,0.6514,1.0896,1.5279,1.9661
0.3604,0.7986,1.2368,1.6751
0.3032,0.7414,1.1796,1.6178
0.3365,0.7747,1.2129,1.6512
0.0282,0.4665,0.9047,1.3429,1.7811
0.2376,0.6758,1.114,1.5523,1.9905
0.0559,0.4941,0.9323,1.3705,1.8087
0.0565,0.4947,0.9329,1.3711,1.8093
0.0869,0.5251,0.9633,1.4015,1.8397
0.353,0.7912,1.2294,1.6676
0.3268,0.765,1.2032,1.6414
1.6,439.8,878.0,1316.2,1754.4,1754.4
0.0276,0.4659,0.9041,1.3423,1.7805
0.1631,0.6013,1.0395,1.4778,1.916
0.2225,0.6607,1.0989,1.5371,1.9754
0.2205,0.6587,1.0969,1.5351,1.9734
0.3193,0.7575,1.1957,1.6339
0.3225,0.7607,1.1989,1.6372
0.2649,0.7031,1.1413,1.5795
0.1437,0.5819,1.0201,1.4583,1.8966
