0.1059,0.7048,1.1428,1.5929
1.1437,1.8004
0.9266,1.5867
0.1148,1.1423,1.7243
0.2477,1.2214,1.791
0.2727,0.8482,1.2846,1.7227
0.7159,1.388,1.9813
0.621,1.1464,1.632
0.729,1.3865,1.9685
0.1614,0.7592,1.1411,1.4854,1.9123
0.2568,0.7583,1.1097,1.4626,1.8757
0.985,1.5424
0.1697,0.9669,1.3786,1.9169
0.1976,0.8997,1.4673
0.2858,0.7684,1.1681,1.5816,1.9361
0.074,0.8286,1.4529,1.963
0.7027,1.5021
0.6721,1.3219,1.7967
0.172,1.4647
1.7419
0.3594,0.8841,1.4282,1.851
0.2411,0.7872,1.265,1.6276

1.604
0.4587,0.958,1.4437,1.8002
0.1741,0.6545,1.0799,1.4798,1.8781
0.6903,1.2089,1.7363
0.5186,0.9999,1.3977,1.7757
0.605,1.1915,1.7042
0.9387,1.4526,1.9179
0.5595,1.0939,1.551,1.9061
0.0812,1.0183,1.5625
0.7496,1.5109
0.628,1.1935,1.8187
0.5989,1.0878,1.6362
0.9199,1.5204
0.1028,0.775,1.1473,1.5513,1.9691
0.4756,0.9159,1.4566,1.8829
0.1959,0.904,1.4641
40.2

1.0877,1.9307
0.8225,1.392,1.9114
1.1428,1.8614

0.2621,0.8369,1.2221,1.6233,1.9719
0.5028,1.043,1.5221
0.2342,0.8212,1.2149,1.5968,1.9902
0.0572,0.7975,1.3128,1.8189
0.4782,1.0129,1.4707,1.8651
0.6402,1.1618,1.5469,1.9407
0.5484,1.0489,1.4845,1.9125
0.803,1.3811,1.974
0.8128,1.4522,1.984
1.0353,1.8679
0.4081,0.9955,1.4062,1.8602
0.6049,1.2814,1.795
0.4477,0.8476,1.2051,1.5944,1.9674
0.5599,1.0452,1.6266
0.7127,1.291,1.796
0.6028,1.141,1.6602
0.3617,0.7437,1.1016,1.4386,1.743
0.003,0.6106,1.1696,1.593,1.975
1.231,1.8382
0.6805,1.0881,1.5078,1.9108
0.9368,1.4595
0.9906,1.7944
0.5315,1.1814,1.6775
0.8219,1.4009,1.9005
0.2868,0.8644,1.2358,1.6205,1.9725
0.2872,1.0233,1.5403,1.9685
1.079,1.7302
0.575,1.2627,1.7813
1.0204,1.8294
0.4216,1.0067,1.5508
0.4794,0.9258,1.4435,1.9189
0.6762,1.2677,1.7155
0.4668,0.9223,1.3434,1.7897
0.4414,1.0354,1.5483
0.1228,0.9243,1.3804,1.8787
0.6702,1.2075,1.7932
0.57,1.1249,1.5637,1.5637
1.6044
0.4285,0.8569,1.2838,1.648
0.5384,0.9434,1.3526,1.7865
0.7299,1.2684,1.7829
0.412,0.8694,1.2629,1.643
0.6017,1.1221,1.5427,1.9666
0.2712,0.8233,1.3825,1.801
0.0678,0.8279,1.4503,1.9944
0.2061,0.7325,1.2705,1.7862
0.0897,0.6226,1.0286,1.4049,1.8254
0.4291,0.9878,1.448,1.9285
0.1504,0.9077,1.4479
0.1552,0.6245,1.0713,1.408,1.7979
0.4492,0.8775,1.3176,1.7016
0.4291,0.9078,1.2946,1.6765
0.1999,0.932,1.473,1.9734
0.1606,0.6924,1.2039,1.5459
0.4247,0.9692,1.3832,1.798
0.2128,0.8889,1.4286,1.8387
0.5575,1.089,1.5434,1.9817
0.0716,0.9052,1.4916
0.4276,0.9278,1.4398,1.8695
0.1052,0.7328,1.1813,1.7073
0.1117,1.5141
0.4466,1.0237,1.4577,1.8833
1.2598
1.1179,1.6841
0.4371,1.0228,1.4817,1.9596
0.6659,1.2349,1.672

0.8157,1.3767,1.9112
0.4171,0.7992,1.1644,1.5873,1.9621
0.2435,0.7882,1.2418,1.6776
0.9745,1.658
0.1698,0.6404,1.0276,1.4047,1.7552
1.0343,1.6326
0.6759,1.176,1.6345
1.053,1.6363
0.4456,1.2674,1.9362
0.6549,1.0962,1.6312
0.662,1.1889,1.6459
0.5491,0.9879,1.5101,1.942
0.3862,0.9894,1.4646,1.9414
0.4164,1.0949,1.6268
0.7196,1.1879,1.7098
0.4539,1.0569,1.4871,1.8614
0.4318,0.8219,1.2057,1.5515,1.9232
0.5829,1.1417,1.7049
0.6642,1.2354,1.8068
0.0853,0.7807,1.2351,1.6495
0.8456,1.5313
0.431,0.9222,1.405,1.8388
0.4462,0.9602,1.4763,1.8777
0.7156,1.5577
1.0151,1.5135
0.5472,0.9896,1.4014,1.7572
1.0225,1.6204
0.4579,1.0327,1.5109,1.9422
0.6985,1.1913,1.7173
0.5933,1.1366,1.6571
0.4958,1.0485,1.4734,1.916
0.2639,0.7433,1.1287,1.5953,1.9653
0.5021,0.9972,1.4306,1.8097
0.357,1.0923,1.5105
0.2979,1.0379,1.4726,1.9181
0.0091,0.6082,0.9817,1.3896,1.8071
0.945,1.506
0.3905,0.9879,1.5371,1.9778
0.7527,1.2083,1.7239
0.6538,1.1606,1.593
0.1406,0.9029,1.4127,1.8909
0.0186,0.6236,1.1559,1.6435
1.0797,1.6583
1.3085
0.6424,1.1751,1.6116
0.0444,0.6104,1.0897,1.5633,1.9817
0.78,1.4131,1.8832,1.8832
0.4423,1.0044,1.5503
0.4855,1.0367,1.4502,1.8771
0.3454,0.938,1.4152,1.8193
0.2346,0.9069,1.4205,1.8319
0.9056,1.5177,1.9724
0.5433,1.0878,1.5632
0.9678,1.5381
0.058,0.6249,1.1838,1.6894
0.2785,0.7173,1.1543,1.5058,1.8691
0.0215,0.6222,1.2193,1.713
0.6595,1.2367,1.7867
0.4347,0.9951,1.474,1.9163
0.0296,0.6307,1.0705,1.4598,1.8584
0.0751,0.7326,1.2313,1.634
1.573
0.1302,0.6275,1.1045,1.5053,1.9363
0.3996,0.8533,1.2771,1.7013
0.6201,1.2127,1.7166
0.7084,1.3263,1.9668
0.3644,0.8719,1.2838,1.6723
0.63,1.3226,1.8628,1.8628
0.6108,1.2627,1.6913
0.5071,1.1591,1.7325
0.5081,1.0243,1.4622,1.873
0.7192,1.2214,1.7458
0.2834,0.9517,1.5231,1.899
0.6399,1.2151,1.7631
20.2,1203.1,1203.1

0.8064,1.4526,1.9874
1.6878
0.5005,0.9112,1.2957,1.6787
0.1554,0.6523,1.0391,1.4515,1.8037
0.6433,1.1659,1.6321
0.8202,1.5163
0.5832,1.1917,1.6733
0.5646,1.1875,1.7137
1.254,1.9558
1.3299,1.9542
0.6239,1.2232,1.7998
1.0375,1.691
0.1224,0.7795,1.1612,1.551,1.9371
0.0783,1.4835
0.3658,0.866,1.2356,1.7085
0.5581,1.1593,1.6909
0.2813,0.8548,1.3094,1.8101
1.216,1.8583
1.1888,1.6716
0.3087,0.6862,1.1043,1.5358,1.9172
0.4955,1.0291,1.5018,1.8963
0.8041,1.4617
1.264,1.8551
0.8819,1.6429
0.3967,0.9504,1.3677,1.9045
0.127,0.7298,1.2105,1.6211
0.1235,0.8825,1.509
0.7139,1.2376,1.7306
0.394,1.0357,1.6389
0.1347,0.8774,1.3292,1.7884
0.1641,1.1007,1.6316
0.6853,1.2081,1.7181
0.0718,0.7286,1.2462,1.7098
0.4063,1.1388,1.719
0.021,1.1076,1.7191
0.4442,1.0024,1.5342,1.9791
0.8793,1.6156
0.6253,1.143,1.614,1.9857
0.4773,0.8383,1.2417,1.6807
0.7881,1.317,1.8044
0.6297,1.2555,1.9766
0.2235,0.7758,1.2274,1.5939
0.4575,0.9339,1.3143,1.639
0.4272,0.8283,1.2189,1.5998,1.966
0.8451,1.6191
0.9503,1.725
1.2102,1.8553
0.7296,1.2749,1.7952
0.0616,1.1843,1.7178
0.8805,1.4652,1.9779
0.7305,1.1917,1.747
1.7276
0.2703,1.0133,1.5855
0.164,0.7172,1.1453,1.4746,1.8186
0.9284,1.4661
0.6622,1.2162,1.6332
0.5461,0.9342,1.312,1.6409
0.2121,0.6822,1.0623,1.4154,1.7208
0.6134,1.1653,1.6425
0.4828,0.9448,1.3378,1.7036
0.0542,1.3145,1.8777
0.4572,1.1278,1.5799
0.2404,0.8027,1.2994,1.8281
0.4681,1.0024,1.4371,1.806
0.5444,1.2208,1.7724
0.4167,0.9304,1.4405,1.8594
0.1205,0.6749,1.0623,1.4504,1.8301
0.1987,0.656,1.05,1.4063,1.7398,1.7398
0.4509,1.0356,1.7285
0.1515,0.6742,1.092,1.5095,1.9311
0.5929,0.998,1.4916,1.9343
0.6495,1.2667,1.7462
0.9362,1.4651
0.2718,0.7864,1.1735,1.5536,1.9144
0.3253,1.0223,1.5337
1.5564
0.1373,1.2597
1.2652
0.1391,0.7117,1.2031,1.5938,1.9948
0.3915,0.7836,1.1416,1.487,1.8597
0.1567,0.6458,1.0413,1.3859,1.7561
0.4341,0.9376,1.4582,1.9557
0.0927,0.5723,0.9429,1.3689,1.7242
0.3361,1.015,1.5103,1.9658
0.6544,1.2425,1.9763
0.5689,1.078,1.6829
0.2942,0.7529,1.1443,1.4952,1.8577
0.556,1.1614,1.6338
0.47,1.1323,1.566,1.9914,1.9914
0.4895,0.9822,1.3578,1.7186
1.1377,1.7989
0.2256,0.688,1.1422,1.4885,1.8697
0.1942,0.785,1.1675,1.5431,1.9621
0.4806,1.0343,1.4676,1.8656
0.4522,1.0419,1.4306,1.832
0.4293,0.9291,1.3242,1.787
0.2872,0.992,1.5538
0.9369,1.6535
0.4446,0.9629,1.3841,1.8764
0.4774,1.2359,1.7546
0.1527,0.6848,1.219,1.6362
0.5707,1.0848,1.5852
0.6238,1.1433,1.6409
0.0991,0.8195,1.2828,1.7154
1.4971
0.477,0.9595,1.3161,1.7594

0.1334,0.7146,1.2185,1.6876
0.4455,0.9328,1.4311,1.9322
57.9,1254.1,1254.1
1.0854,1.854
0.9,1.393,1.9136,1.9136
0.4342,0.8837,1.2638,1.6356,1.9722
0.4576,0.9479,1.4269,1.933
0.0972,0.6401,1.2035,1.734
0.0709,1.7292
0.1455,0.6083,1.0337,1.3823,1.7068
0.8337,1.3779,1.9581
0.2275,0.9156,1.3936,1.8085
0.4476,1.1249,1.5266
1.2638
0.2103,0.8213,1.252,1.6182
1.1489,1.8695
0.4572,1.1795,1.789
1.0175,1.7252
