0.7062,1.7324
0.1476,0.7076,1.1863,1.6196
0.4711,1.2899
1.4972
1.4004

0.2811,0.8859,1.4958
0.0429,0.5993,1.2138,1.8129
0.6991,1.4243
0.2669,0.701,1.1748,1.525,1.9698
0.3127,1.1349,1.8124
0.4976,0.919,1.3108,1.683
0.2951,1.0664,1.7203

1.0236,1.628
0.4342,1.0192,1.55,1.9922,1.9922
0.6129,1.0337,1.4089,1.8635
0.2116,0.8576,1.4466,1.9763
0.1953,0.7063,1.0989,1.4991,1.8876
1.253
0.2371,0.6835,1.1048,1.5049,1.8511
0.5999,1.343,1.8743
0.1284,1.0471,1.5534
0.4707,0.8872,1.2846,1.6889

1.0327,1.7061
0.4777,1.0754,1.4973,1.9263
0.168,0.8085,1.292,1.7071
0.4444,1.1284,1.7033
0.6708,1.2637,1.7612
0.5172,0.9757,1.5364,1.9994
0.1157,0.7444,1.1943,1.6641
0.7082,1.3237,1.8192
0.858,1.531
0.1596,0.6663,1.1276,1.5928,1.9855
0.4971,1.1442,1.7409
0.6826,1.1278,1.6745
0.421,1.3039,1.8904
0.0773,0.5792,0.9933,1.3433,1.7514
0.5171,1.1478,1.7329
0.682,1.3122,1.8112
1.2684,1.9985
0.1425,0.7908,1.3681,1.871
37.8,1288.4,1288.4
0.9372,1.6611
0.5016,1.1694,1.7194
0.3469,1.1585,1.9236

0.0864,0.6353,1.2634,1.8178
0.1646,0.6986,1.1571,1.569,1.9926
14.2,820.5,1536.4,1536.4
0.5764,1.2147,1.7667
0.5117,0.8771,1.2959,1.6428
0.2944,1.0233,1.5109
0.7039,1.2904,1.8265
0.9337,1.542
0.5816,1.2071,1.7494
0.5597,1.1116,1.6561
1.6513
0.4752,0.9586,1.3917,1.7908
0.4376,0.8585,1.2083,1.5398,1.9173

0.4271,0.9486,1.3692,1.852
1.2914
0.6241,1.1356,1.7942
234.9
0.3211,0.6657,1.0535,1.3864,1.7154
0.4305,1.0295,1.6607
0.3114,0.8897,1.3786,1.7815
0.9434,1.5885
0.4386,1.1022,1.6644
0.1786,1.2942
0.1076,1.8069
0.3467,0.8432,1.209,1.6411
0.8357,1.5517
1.1216,1.8814
0.7003,1.3117,1.8859
1.2356
0.8048,1.3569,1.8571
1.0893,1.905
0.0892,0.5677,1.0877,1.4948,1.9057
0.5773,1.2568,1.8357
0.7793,1.4957
0.0912,0.6838,1.3026,1.788
0.0883,0.893,1.5067
0.0436,0.7143,1.1869,1.6296
1.8441
0.5061,1.1107,1.6109
0.4133,1.1179,1.7265
0.2954,0.8999,1.4147,1.9187

0.1656,0.6929,1.1131,1.5481,1.9245
0.1812,0.842,1.3001,1.826
0.5168,0.9224,1.3427,1.7189
0.347,0.8173,1.1886,1.5905
0.4587,0.9308,1.3671,1.8854
0.1647,1.5063
0.2162,0.8186,1.2584,1.6487
0.8789,1.5443
0.0532,0.9651,1.5503
0.7299,1.3813,1.958

0.0717,0.8382,1.4997
1.1529,1.9691
0.2008,0.8359,1.4372,1.8114
0.0656,0.48,0.9168,1.2906,1.6488,1.6488
0.1842,0.925,1.4913
0.5529,1.1128,1.5289,1.9751
