1.0321
0.5074,1.2459
0.3882,1.1416,1.817
1.4529
0.7523,1.5854
1.8319
0.7315,1.7376
0.6583,1.5145

0.5004,1.1304,1.7256
1.2265
0.4668,1.1811,1.8236

0.5026,1.0355,1.728
1.1029

0.4823,1.1401,1.7725
0.4534,1.2515
0.3512,1.0438,1.6652
0.603,1.1617,1.7306
0.4267,1.0394,1.6434
0.3975,1.4733
0.2893,1.904
1.0153
0.5,1.0731,1.679,1.679
0.5252,1.1716,1.7655
0.3294,0.866,1.493
0.0629,0.6962,1.333
0.7642,1.4929
1.0628
0.473,1.1497,1.7934
0.3765,1.0923
0.6129,1.2664
0.4738,1.1873
1.1894
0.1196,0.7576,1.5537
1.092,1.9197
0.4337,1.0842,1.6908
0.4353,1.0777,1.6337
0.498,1.4123
0.6489,1.7514
1.1953,1.9888
0.6421,1.7211

0.5611,1.5473
0.2547,1.0588
0.7968
0.3157,0.9139,1.4669,1.9732
0.0806,0.6672,1.3451
0.0355,0.7759,1.4453
0.3647,1.6834
0.1624,0.9239,1.5762
0.5076,1.3024
0.0792,0.9049,1.7331
963.8,66.0,963.8
0.622,1.8024
14.6
0.0564,0.9169,1.7031
115.2
0.5224,1.2049,1.8335
1.3885
0.5363,1.4448
0.2624,0.886,1.6253
0.9283
0.5779,1.3308
0.6292,1.2731
0.6097,1.482
0.54,1.4646,1.4646
0.7883,1.9606
0.2782,1.6274
0.5546,1.2133,1.8325
0.3734,0.9141,1.619
28.7,607.1,1357.3,1357.3
0.6051,1.3695,1.9232
0.0477,0.8603,1.5537
0.5633,1.3608
1.5146
0.0405,0.7454,1.4784
0.2976,0.9465,1.6403
1.0217
1.5017
0.2577,0.9122,1.6331
0.5226,1.1867,1.9112
0.5233
1.5132

1.199
0.1049,0.6107,1.2032,1.8444
0.4118,1.0377,1.6846
0.3764,1.6201
57.6,1171.6,1171.6
0.4602,1.0982,1.9898
0.2967,0.9088,1.69,
0.3952,1.2414,1.9934
1.007
0.0533,0.7663,1.7707
0.065,0.6273,1.1595,1.7171
0.9056
0.7352,1.5033
0.3342,1.3936
0.4669,0.9935,1.5979
0.366,1.0262,1.744
1.8277
16.2,733.6,1495.0,1495.0
0.91
0.2802,0.9393,1.7652
0.2366,1.224,1.9511
1.3514
0.9888
0.211,1.2146
0.7694,1.528
0.5238,1.2246,1.9669
0.4651,1.0987,1.7372
1.1244,1.9575
0.3927,1.2272
0.4757,1.217,1.9574
1.6189
0.5848,1.2074,1.8928
0.6532,1.6327

0.3704,1.1976
0.4351,0.9848,1.573
0.5295,1.1825,1.8595
0.5369,1.3709
1.6877

0.6023,1.3622,1.9827
0.0296,0.6137,1.2208,1.7251
0.0523,0.7593,1.4719
0.0321,0.5727,1.1254,1.6689
0.0625,0.6161,1.387
13.4
0.0395,0.9234,1.9437
0.6222,1.4151
0.5155,1.309
0.3909,1.0763,1.6976
0.4124,1.0319,1.7614
0.5633,1.8814
1.3455
0.9034,1.9481
0.2653,0.9394,1.6789
0.1579,0.9817,1.8723
1.0882,1.7691
1.6807
0.4266,1.1935,1.7705
0.4639,1.4093
0.4167,1.0343,1.5636
11.4,760.3,1389.1,1389.1
0.6267,1.3018
0.9514

0.5085,1.215,1.9101
1.0465,1.8879
0.1931,0.9577,1.6917
1.2196
0.3526,1.1866,1.9232
0.5129,1.0901,1.6977
1.3274

0.0804,0.9138,1.7737
0.6244,1.3608
0.6223,1.6166
0.2981,1.0439,1.8464
0.1369,1.3994
0.1374,0.8182,1.7071
0.9993
0.4791,1.3091,1.8337
0.2755,0.9701,1.6915
0.4765,1.1719,1.9527
0.9007,1.9032
0.7771,1.6858
0.6141,1.5372
0.883,1.5554
0.2927,1.132,1.8735
0.4939,1.4623
0.144,0.8564,1.5221
0.9778,1.7317
0.5918,1.3155,1.8853
0.2511,0.9925,1.8423
0.8598,1.4921
0.2965,0.9709,1.7145
0.2968,1.3226
0.3906,1.1211,1.6293
0.3337,0.9304,1.4669
0.7163
0.3429,1.6728
0.2936,0.9735,1.6317
0.6375,1.6189
0.6415,1.4227
1.0562,1.8713
0.1173,0.7385,1.5088
0.1283,0.956,1.7249
0.1895,1.1018,1.7549
1.2162
36.0
0.2958,1.3434
0.516,1.3892
0.3831,0.8684,1.383,1.897
0.8629,1.8388
0.7515,1.8407
0.1406,1.3351
10.0,468.4,1024.1,1521.5,1024.1,1521.5
0.133,0.8819,1.645
0.0483,0.7588,1.4681
0.0524,0.7041,1.3576
0.3657,0.9096,1.6466
0.376,1.0198,1.6951
0.129,0.8543,1.6111
0.8848
0.6346,1.7324
0.187,1.3671
1.3442

1.7106
0.8901,1.7297
0.3276,1.0273,1.927
0.7416,1.4256
0.7589,1.5246
0.5865,1.4161
1.5618
0.7303,1.5449
0.4425,1.5375
0.4862,1.1885
0.1171,1.223

0.133,0.9515,1.6871
0.9376
0.9118,1.901
0.3665,1.0677,1.8231
12.1
0.0814,0.921,1.5328
0.5925,1.1736,1.8649
0.3732,0.891,1.5547
0.5254,1.164,1.7894

0.2947,1.3599
0.0539,1.0379,1.7258
0.1409,1.0686,1.8647
0.4497,1.3245
0.5334,1.4614
0.033,0.8546,1.4684
0.9317
0.305,0.9061,1.434

0.4079,0.906,1.7229
0.2975,1.0157,1.7227
0.2886,1.2279
11.3,1337.5,1337.5
0.6436,1.8218
0.3822,1.0497,1.8429
0.4913,1.2778,1.9265
0.4937,1.2724
0.1436,1.1948
0.499,1.1786,1.8222
0.7885,1.8299
0.0315,0.7326,1.43,
0.3976,1.0049,1.6851
0.4172,1.624
0.4298,1.0564,1.6665

0.9812
0.8448
0.4027,1.0477
0.0499,0.7902,1.4936
0.6089,1.4124
0.3177,1.3847


0.5767,1.5617
0.578,1.5619
0.6375,1.9419
0.6001,1.6425
0.1879,1.1789
0.4078,1.2541
0.8048

0.4718,1.2187,1.816
0.5292,1.155,1.9224
0.1333,0.8648,1.6768
0.0598,1.0992,1.8784
0.2441,1.2643
0.5775,1.1903,1.826
0.3451,1.3677
1.0996
0.9039,1.6936
0.4775,1.2232
0.147,0.8022,1.466
0.1572,0.8662,1.4553
0.6219,1.5216
0.4225,1.2285
0.0581,0.7823,1.8115
0.2028,0.8485,1.4757
0.3765,1.1996
0.3892,1.1905,1.8247
0.4745,1.2444,1.8316
0.6513,1.2717,1.8655
0.5025,1.1934,1.9568
0.3101,1.0986,1.7579
0.1456,0.9982,1.7622
0.7333,1.3977
0.4402,1.5737

0.5278,1.0344,1.6846
0.9565
0.3282,1.2328
0.5084,1.2178
0.8359
0.8847,1.5664
0.0896,1.9401
1.0589,1.7248
0.5148,1.3511
0.8722,1.6969
0.2973,1.3989
0.7077,1.4247
0.6906,1.5333
0.4353,1.1238,1.8665
0.3266,1.1084
0.2766,1.0139,1.7112
0.0231,0.5028,1.035,1.5645
0.6803,1.5113
0.6834,1.4634
0.4238,0.9396,1.5551
0.5684,1.7318
1.6153
0.0342,0.5755,1.277,1.9344
0.4593,1.1935,1.9172
0.8661
0.3877,0.9948,1.671
0.2942,1.1948
0.5523
0.1971,1.1656
0.7935,1.4028
1.1858
0.5814,1.6888
0.1595,1.1851
0.9849
0.1254,1.7143
0.3207,0.9174,1.5687
0.177,1.0061,1.7309
1.8212
0.9503,1.6715
0.5647,1.3219,1.926
0.0785,0.8724,1.674
1.146
0.7657,1.7156
0.5223,1.4058
0.4149
0.1016,1.0366,1.9536
0.4883,1.0645,1.5995
0.326,0.93,1.6756,1.6756
0.0425,0.8818,1.5588
0.7336,1.4099
0.4316,1.1304,1.7288
11.5,934.7,1682.7,1682.7
0.2904,1.3878
6.7
0.9098,1.7541
0.8467,1.6433
0.5885,1.5794
1.2327
0.4023,0.9976,1.6316
0.9909
0.1168,0.9527,1.7683
0.6112,1.3813
0.5709,1.9176
0.6904
0.6206,1.5149
0.1526,0.9809,1.8184
0.6519,1.4291
278.1

1.2759
1.0127,1.8404
0.6059,1.1932,1.98,
0.5867,1.4861
0.4769,1.306
0.6159,1.3657
0.3678,1.1945,1.911
0.4021,1.4151
0.9129,1.8377
0.1024,0.8923,1.4136
0.8617,1.4733
0.2612,1.3696
0.1246,1.3942
0.3443,1.5498
0.9328,1.6913
0.3232,1.3131
0.6362,1.3734

0.2547,0.8744,1.4683
0.4372,1.3538
0.653,1.3145
1.3453
0.4222,1.1579,1.9473
0.9114,1.9368
0.461
0.3928,1.0764,1.8313
0.8973,1.9845
1.0109
1.0403,1.9633

0.2905,1.0707,1.8297
1.8896
0.0848,0.9395,1.6125
0.3425,1.0853
0.9429
1.5008
0.7568,1.6779
1.0347
0.2939,1.282
0.5028,1.4848
48.2,1425.5,1425.5
0.6852,1.5938
0.3911,0.9099,1.485
0.3387,0.9206,1.7273
0.423,1.2219,1.8576
0.4774,1.1382
0.9067,1.917
0.0745,0.8081,1.5439
0.4408,1.059,1.6708
0.7431,1.7195
0.4702,1.0072,1.5478
0.1189,0.6235,1.1625,1.6562
0.69,1.396
1.0185
0.2452,0.9195,1.6375
0.1256,0.7076,1.2501,1.7972
0.647,1.6106
0.2947,0.8809,1.6282
0.5896,1.3589
0.6279,1.4523
0.8682,1.9089
0.266,0.8098,1.5486
0.0745,0.7419,1.4658

0.2788,1.8271
0.3419,1.1111,1.9817
0.5432,1.2082
0.4774,1.3465,1.9489
0.3227,0.8403,1.3833,1.8809
0.1479,0.7741,1.5071

45.0,1176.4,1176.4
1.0591,1.9114
0.5275,1.5672

0.7273,1.3874
0.9143,1.8608
0.3943,0.9947,1.6841
0.3729
0.4272,1.0955,1.9656
0.229,0.951,1.5889
0.7411,1.5982
0.0482,0.7827,1.6422
0.5923
0.6579,1.5477
14.0,1132.2,1132.2
0.8653,1.5287
0.5136
0.1164,0.9215,1.5531
0.1945,0.8455,1.6309
0.6236,1.3408,1.9786
0.5321,1.181,1.9631
0.3568,1.2055,1.9716
35.9,937.2,937.2
1.7169
1.3181

0.5278,1.2172,1.9186
1.0185
0.5323,1.2821,1.9296



0.3295,1.3123
0.5668,1.2172,1.9696
1.0951
1.843
0.6755,1.8154
0.5649,1.7352
0.0779,1.6439
0.6993,1.5116
0.8904
0.619,1.4053
0.4316,1.2211,1.9285
0.4221,1.149,1.8735
1.4229
0.5325,1.1449,1.7727
1.1884
0.1615,1.4977
0.4135,1.1726,1.9423
1.0257
69.0
0.8492,1.5588
0.5049,1.1487,1.9455
0.2112,0.8019,1.5421
0.1235,0.7399,1.6365
0.3694,0.9973,1.7251
0.6078,1.5082
0.0811,0.7392,1.3411
0.5352,1.2272
0.9372
0.5628,1.2009,1.8706
79.2,1016.1,1016.1
0.9381
0.4775,1.0419,1.6226
0.486
0.2035,0.956,1.587
0.6504

0.763,1.6835
0.3668,1.0031,1.632
0.8162,1.7236
0.4345,1.0322,1.6637
1.3934

0.5641,1.3707
0.427,1.0095,1.6314
16.9,916.0,916.0
0.5478,1.4156
0.328,1.0583,1.9311
0.4938,1.3368
0.1021,0.9854
0.4677,1.1962
0.4742,1.0631,1.9121
0.7352,1.3719
14.1,1034.6,1742.7,1742.7
56.2,1041.5,1041.5
0.9628
0.2108,0.9081,1.9177
11.6,1060.1,1955.5,1955.5
0.3668,1.1699
0.0793,0.951,1.7113
0.476,1.0926,1.7081
0.6285,1.4112
0.2774,1.1003,1.8889

0.0545,0.734,1.33,1.9108,1.9108
32.5
0.8911,1.5784
0.1913,0.7063,1.3957,1.9725
1.7397
0.3414,1.0142
0.8759,1.7666
18.6,1374.4,1374.4
0.226,0.7714,1.3622,1.9964
0.6947,1.5397
0.3512,1.0014,1.7571
0.9417,1.9085
0.6148,1.2356
1.9102
0.6993,1.3695
0.7377
0.5203,1.5421
0.5322,1.23,
0.6084,1.4648
0.1366,1.9273
0.042,0.6905,1.9339
0.2226,0.7653,1.4061,1.9231
0.146,1.0506,1.9402
1.1951
0.6991,1.6006
0.9954

0.3452,0.9297,1.7399
0.5669
1.548
0.4799,1.2213
0.5833,1.321,1.9984
0.5056,1.8594
0.8576,1.8951

0.1891,0.8287,1.5973
0.6234,1.18,1.7343,1.7343
0.598,1.0413,1.5534
0.5392,1.8174
0.3036,1.1679,1.8749
0.8062,1.5578
0.9158
0.3565,1.1706,1.9403
75.6
1.1237,1.8355
0.7677,1.5089
0.7091,1.5804
0.095,0.8223,1.543
1.4572
0.3776,1.3388
0.6291,1.7895

20.6,748.1,1554.0,1554.0
0.5948,1.3991
0.5586,1.163,1.8555
0.5486,1.2982
0.3945,0.9169,1.4813
0.8567
0.7714
0.4829,1.7139
0.9428,1.9522
0.297,0.9332,1.5742
0.8488,1.958
0.8867,1.7388
0.5352,1.5964
0.4339,1.0435,1.6262
0.7395,1.5701
0.5227,1.2468,1.8377
0.5217,1.1757,1.9292
0.2489,0.8992,1.6253
0.8832
0.5554
0.1229,0.6865,1.1816,1.7097
0.3024,1.0342,1.6246
0.6874,1.4697
0.7149,1.6445
0.1893,0.781,1.425
0.2568,0.987,1.6725
0.5094,1.2658,1.9415
0.3007,1.1086,1.9639
0.4269,1.0608,1.9662
0.3388,1.2036,1.9506
1.1956
1.6819
0.4288,1.4677
0.6682,1.5256
0.1431,1.0525
0.3651,1.3117
0.1145,0.7334,1.3894
0.478
0.0899,0.9068,1.5757
0.3223,0.8458,1.3212,1.7724
0.3334,1.0288,1.6765
0.2476,1.5551
