0.6042
0.1503,1.2241,1.949
0.245,1.1158
1.0593,1.993
0.525,1.302
0.6469,1.7609
0.6249,1.6864
0.0457,1.0365,1.8996
0.2779,1.121
0.661,1.2212,1.9997
0.9543,1.7036
0.9734,1.7918
0.5714,1.3368
1.093,1.8463
0.6975,1.7651
0.4027,0.9058,1.4559
0.4952,1.1147,1.7044

0.6049,1.3194,1.8016
891.6,11.0,891.6
1.0688
0.5028,1.0966,1.6732
0.4879,1.1062,1.7274

0.8026,1.8927
0.6593,1.3198
0.4176,1.8056
0.3986,0.8366,1.2498,1.7286
0.4439,1.0632,1.8294
0.367,1.3077
0.4038,1.0231,1.5977
0.6584,1.2504,1.9481

1.2768
0.489,1.0936,1.6592

0.9378
32.6,1499.4,1499.4
1.4538
0.2211,1.0828
0.7702,1.6918
0.8151,1.6269
235.6
1.1758
0.0615,0.7538,1.4001,1.9921

0.4299,0.9579,1.6639
0.6602,1.4329
0.5529,1.1381,1.731
0.2765,0.9946,1.5126
0.9943,1.5134
0.1562,0.7547,1.4965
0.6714,1.5041
0.5731,1.7548

0.0943,1.0776,1.8199
0.0391,0.5024,0.9521,1.451,1.9414
0.1962,0.6762,1.1353,1.724
0.8567
0.6291,1.2919
0.4521,0.9524,1.6388
0.7909,1.3394,1.9821
0.5716,1.4298
0.7602
0.4762,1.1236
0.3038,1.3499
0.5282,1.1506,1.8248
0.3733,1.7646
0.7336,1.3368
0.1547,1.0434
0.4845,1.058,1.6326
0.1633,0.9336,1.4136,1.9597
0.3665,0.875,1.4419,1.8947
0.4166,0.9509,1.4291,1.9802
0.191,0.7372,1.3227
0.4433,1.018,1.9542
0.9479
0.1994,0.7593,1.2326,1.7268
0.069,0.5581,1.0966,1.6843

0.6945,1.6099
1.2736
0.5613
0.2037,0.724,1.1308,1.7293
0.2447,1.0599,1.8556
0.1566,1.0274
0.4894,1.0866,1.8366
0.8275
0.4275,1.0235,1.525
0.227,1.0546,1.7794
0.3739,1.0739
0.5538,1.0582,1.7484
0.4052,1.1646,1.985
0.1842,1.9233
179.4
0.4337,0.9346,1.4597,1.9342
0.0988,0.9026,1.5391
0.5257,1.9504
0.137,0.5616,1.0299,1.5039
0.8474,1.691
0.2995,0.9987,1.4286
0.3724,0.9329,1.3694,1.7879
0.6328
1.4005
0.9281,1.5585
0.9194,1.6375
0.276,1.0006,1.8036
0.2803,1.0134,1.8102
0.4714,1.054,1.6352
0.537,1.3076,1.948
0.6584,1.31,
0.0541,0.8227,1.3828
0.6955,1.3294
1.0903

0.5074,1.5161

1.0367,1.8232
0.5555,1.0874,1.9257
0.3584,1.3212
0.3383,1.0923
0.0512,0.4972,0.9287,1.4741,1.8588
0.1661,0.6452,1.0813,1.5053
0.6117,1.3381
1.9939
989.6,1976.6,7.4,989.6,1976.6
0.5819,1.1657,1.8679
0.3844,0.8168,1.1819,1.6407


0.3309,0.9997,1.4832
0.248,1.0146,1.7493
47.7
0.8354
0.7063,1.2176
0.4288,1.169,1.6869
0.0916,1.0555,1.5378
0.4304,1.7918
0.1654,0.6959,1.1523,1.6822
0.4869,1.0934,1.9617
1.0252,1.7637
1.2924
108.1
0.039,0.814,1.4255,1.8564
0.337,1.2361
0.4814,1.069,1.6071
0.165,1.7916
0.4232,1.2261

0.5762,1.1057,1.7799
0.8408,1.6382
0.5507,1.3304
0.2778,0.9325,1.5064

1.4953

0.0253,0.48,1.0176,1.5583,1.5583

1.2441
0.6587,1.5024
0.1523,0.9309,1.5643
0.6091,1.219
0.2119,0.8342,1.5536
0.4558,1.0519,1.777

1.8543
0.1328,0.757,1.4558
0.5303,1.0829
0.3978,0.9569,1.5829
0.3937,1.3596
0.2041,0.8945,1.8219
0.3741,0.8106,1.4717,1.9607
1.0902,1.739
0.4116,1.3219
0.2204,0.9335,1.4657
0.3684,0.9174,1.4132,1.9468
0.9423,1.7284

0.3628,1.2972,1.9633
0.5377,1.1889,1.7224
0.8456
0.0183,0.6294,1.1948,1.7501
0.1996,1.0092,1.8132

0.4053,1.0273,1.7738
0.5423,1.4314
0.5224,1.0629,1.5497
0.5009,1.1961,1.8544
0.5314,1.4462
1.3075
0.3383,0.8715,1.3387,1.933
91.6
0.2725,1.1896

0.1647,1.2566
0.8157,1.7656

0.1434,0.7597,1.2988
0.0998,0.5725,1.0756,1.5526
0.1917,0.6733,1.3309,1.9164
0.7713,1.5177
1.1914
0.4435,1.2971

0.8376,1.7907
0.3495,0.7631,1.2041,1.6069
0.89
0.3882,1.5434
0.6416,1.1758,1.9795
0.0286,0.7749,1.405,1.7859
0.2315,0.9037,1.5155

0.4429,1.3019
0.636
0.699,1.4707
1.4082


0.099,0.7432,1.5658
0.192,0.9572,1.6162
112.8
1092.2,1.1,1092.2,1092.2
0.815,1.6379
0.0564,0.6145,1.0177,1.5628
0.3909,0.8412,1.3425,1.9553
0.0416,0.8184,1.315,1.9614

0.4665
0.1778,0.8177,1.5132
0.4967,1.3196

0.2071,0.9768,1.7692
100.9
1.7448
0.2167,0.9257,1.6864
1.2959
0.3433,1.4723
0.0984,0.6036,1.1818,1.6235
19.0,833.3,1710.5,833.3,1710.5
0.8111,1.6398
0.5611,1.0521,1.6989
0.7602,1.7935
0.8204,1.4676

0.4169,0.9231,1.6087
0.5279,1.3402,1.9621
0.206,0.8173,1.585
0.4193,1.2991
0.111,1.0941,1.8172
0.1724,0.9448,1.7312
1.7066
0.4885,1.1042,1.8154



0.809,1.4512
0.7137,1.4451
85.0
0.3736,1.0606,1.5386
0.173,0.8387,1.6387
0.6456,1.3786
0.4898,1.2158,1.8632
0.1171,0.827,1.4912
0.499,1.4456,1.9826
0.8437,1.4601
0.0635,1.0267,1.8633
0.4802,1.4331

0.0727,0.8088,1.4812,1.9476
0.9586,1.5711
0.1243,0.7575,1.483
0.723,1.485
0.802,1.6575
0.4125,1.4179
