0.1292,0.7216,1.3633,2.078,2.8503,3.5196
0.5027,1.2008,1.8222,2.4066,3.1841,3.777
0.3104,1.0139,1.6981,2.457,3.1799
0.0226,0.6862,1.3369,1.984,2.562,3.1164,3.643
0.0882,0.7947,1.4914,2.0881,2.838,3.4455
0.0137,0.901,1.4981,2.1368,2.6996,3.2658
0.509,1.3485,1.9977,2.7173,3.3803
0.1291,1.299,2.1878,3.4853
0.3373,1.1497,1.817,2.396,3.0162,3.6128
0.9072,1.7427,2.4046,3.1516
0.5143,1.4193,2.1752,2.8602,3.526
0.3898,1.0213,1.6603,2.2616,2.8465,3.3469
0.5298,1.1437,1.7189,2.7164,3.3786,3.9984,3.3786,3.9984
0.0225,0.5968,1.132,1.5665,2.0418,2.5663,3.0983,3.7363
0.6029,1.2629,1.883,2.5698,3.2149,3.8132
0.1325,0.7474,1.5233,2.1717,2.8811,3.5107
0.5999,1.2637,1.916,2.59,3.2104,3.7999,3.7999
0.0169,1.1859,1.8923,2.9038,3.5444
0.7924,2.0067,3.085,3.7884
0.3603,0.9662,1.5357,2.0498,2.5843,3.1505,3.6507
0.1736,0.8376,1.5401,2.2451,2.8562,3.4283,3.9477
1.4793,3.1771
0.2561,1.585,2.7151
1.3499,2.553,3.7675
0.1196,0.7988,1.3656,2.0523,2.6717,3.1761,3.7742
0.9163,1.8015,2.4499,3.1359,3.7436
0.1857,0.8304,1.4098,2.0257,2.5924,3.1747,3.8217
0.1382,0.7761,1.585,2.1045,2.6603,3.3604
0.6774,1.4687,2.1033,2.729,3.6475
0.8605,1.5395,2.2865,3.1513
0.2875,0.9047,1.5317,2.2247,2.8023,3.3779,3.9503
0.3521,1.2673,2.0749,2.8637,3.8054
0.5236,1.1763,1.8114,2.3796,2.8719,3.4551
1.5644
0.0319,0.6684,1.4928,2.1483,2.941,3.6187
0.7867,1.5636,2.4062,3.2925,3.9505
0.4639,1.1001,1.6745,2.2179,2.9267,3.519
0.2602,0.9866,1.7193,2.2565,2.8765,3.515
0.2951,0.8233,1.5704,2.2039,2.8962,3.5926
0.1557,1.1434,1.8295,2.6302,3.2588,3.9232
1.2405,2.1012,2.785,3.4944
0.2996,0.8955,1.4171,2.0914,2.6916,3.3638,3.9055
0.3518,0.957,1.5175,2.0844,2.6974,3.2806,3.887
0.397,1.1208,1.8781,2.5341,3.1868,3.8618
0.2254,1.012,1.6308,2.2483,2.9413,3.6392
0.4191,0.9551,1.484,2.0233,2.5464,3.0938,3.6531
0.7203,2.0757,2.9152,3.8737
0.1143,0.7823,1.3252,1.9786,2.5393,3.0993,3.6494
0.4215,0.9734,1.5357,2.0975,2.6586,3.1733,3.7626
0.9328,1.9025,2.7168,3.7167
0.7184,1.8421,2.754,3.5273
0.0977,0.8282,1.551,2.148,2.7026,3.4094
0.0237,0.6454,1.4204,2.1161,2.6782,3.3133
0.1801,0.7458,1.3942,1.9546,2.513,3.0947,3.615
0.67,1.5886,2.976,2.976
0.0705,0.7015,1.322,1.847,2.6593,3.2216,3.8489
1.6209,2.8289
0.214,0.8937,1.5766,2.2083,2.8091,3.391
0.5492,1.2521,1.9683,2.6964,3.3577,3.9439
0.3946,1.0696,1.8948,2.6031,3.3545
0.552,1.3509,2.1391,2.9868,3.6684
0.191,0.9192,1.523,2.0875,2.6828,3.2961,3.8699
0.3135,0.8469,1.4075,1.954,2.6025,3.2533,3.9362
0.3209,0.8734,1.4737,2.0285,2.528,3.0354,3.6146
0.6601,1.5648,2.442,3.5149
1.502
1.3497,2.6876,3.8784
0.6716,1.4117,1.9824,2.7392,3.2881,3.9396
1.4639,2.7481
1.2061,2.2138,3.1751
0.449,1.2308,1.8472,2.6084,3.4252
0.2261,0.9168,1.5321,2.0837,2.7108,3.3441,3.9775
0.5795,1.2539,1.9483,2.8221,3.7103
1.1709,2.2253,3.1138,3.8558
0.5378,1.7113,2.6287,3.4202
0.1953,1.7453,3.1033
0.5805,1.2821,1.868,2.5901,3.3543,3.9791
0.5189,1.2474,1.9745,2.5781,3.3516
0.4002,0.8426,1.368,1.9202,2.4242,2.9855,3.5453
0.7395,1.314,1.947,2.5378,3.4439
0.9883,2.2468,2.9051,3.5269

0.6631,1.8245,2.999
0.0804,0.9221,1.7139,2.5877,3.3589
0.5936,1.2211,1.8691,2.6121,3.2735,3.8976
1.5439,2.5587,3.4876
0.3599,0.9715,1.5361,2.1126,2.6885,3.2359,3.8645
0.3138,0.9385,1.8213,2.6743,3.401
0.0836,1.0897,1.8296,2.7189,3.6186
0.3404,1.3611,2.113,3.0792
0.6666,1.3653,2.081,2.7851,3.506
0.5928,1.3042,2.1725,3.0094,3.8382
0.482,1.1846,1.8083,2.6967,3.4325
0.7227,1.5555,2.1554,3.0276,3.7375
1.0733,1.9273,2.9152,3.8162
0.0021,0.6946,1.3258,1.922,2.5783,3.2139,3.8933,3.8933

0.8361,1.5315,2.3732,3.0086,3.945
1.2203,2.3446,3.3921
0.2022,0.8331,1.4499,2.012,2.5729,3.1168,3.7185
0.035,0.6232,1.3374,1.9679,2.6392,3.2783
0.5939,1.3619,2.1335,2.8802,3.6306
0.6224,1.4373,2.1403,2.7752,3.3572
0.8402,1.5718,2.868
0.3774,1.1992,1.8015,2.5491,3.2263,3.9528
1.3884,2.8269
0.645,1.4692,2.1031,3.1958,3.9973
0.0645,1.5321,2.9223
0.6435,1.3597,2.3135,3.1103,3.7695
0.0501,0.6457,1.1854,1.7126,2.2749,2.875,3.4791
0.5967,1.5579,2.4958,3.3518
0.6312,1.4949,2.4457,3.3144
0.5069,1.2377,2.1549,2.8162,3.8215
0.5397,1.1468,1.6964,2.2336,2.8917,3.5838
0.0338,0.6596,1.3178,1.9577,2.6749,3.238,3.8662
0.8208,1.6569,2.6754,3.6759
3.6532
0.0075,1.1319,1.961,2.6902,3.6346
1.1395,2.054,3.3029
0.2478,1.1055,1.7598,2.3641,2.9312,3.5974
0.6479,1.289,1.8501,2.447,3.0521,3.6761
0.1304,1.0936,1.8688,2.7803,3.4784
2.1552,3.5279
0.0147,0.6024,1.14,1.7059,2.2852,2.8555,3.5002,3.5002
0.5966,1.1642,1.7547,2.2911,2.9525,3.6504
0.5541,1.1499,1.7275,2.2155,2.7307,3.2786,3.8879
0.6927,1.401,2.0301,2.6475,3.2359,3.9446
0.7252,2.0639,3.4265
1.2982,2.1506,3.4824
0.5567,1.5202,2.4025,3.1827
0.5391,1.324,1.9484,2.6613,3.6212

0.53,1.2861,1.8931,2.5297,3.2452,3.2452
0.3126,0.9128,1.5673,2.2135,2.9048,3.4778
0.6341,1.2235,1.7868,2.4283,2.9971,3.5268
0.2037,1.1122,1.9386,2.6861,3.439
1.2888,2.4239,3.3036
0.7066,1.3758,2.0957,3.0516
0.5361,1.3088,1.9343,2.664,3.2455,3.8638
0.9879,1.7802,2.714,3.4591
0.1218,0.7119,1.3088,1.8618,2.4451,3.1687,3.8132
0.8529,1.7816,2.4483,3.5331
